cell_id,lat,lon,lat_max,lon_max,lulc_class,ndvi,ndwi,albedo,building_density,building_height,zone_name,air_temp,humidity,wind_speed,svf,lst,hsi_class
cell_16.7303_74.2405,16.7303,74.2405,16.7328,74.243,built_up,0.11688052893741577,-0.1987978073164942,0.11806441585974503,250,14.062251972932845,Kasaba Bawada,30.741883262901766,67.61796502990028,2.3174135768687965,0.2,43.01,Hot Zone
cell_16.7303_74.2430,16.7303,74.243,16.7328,74.2455,built_up,0.08443764662459197,-0.16516755385898058,0.14427992808536,250,11.87025945150469,Kasaba Bawada,30.570540745728227,69.01240203089625,3.3314259003213396,0.2,42.25,Hot Zone
cell_16.7303_74.2455,16.7303,74.2455,16.7328,74.248,built_up,0.1288944307146314,-0.11422864401680308,0.14146981729737476,250,15.662607857573276,Kasaba Bawada,30.57802967834446,66.92352914155052,3.2562762832606293,0.2,41.09,Hot Zone
cell_16.7303_74.2480,16.7303,74.248,16.7328,74.2505,built_up,0.10243609202092824,-0.2575196340037278,0.11620677541345412,250,12.990360111420317,Kasaba Bawada,30.954643662604003,67.16280030958663,3.5303309645801164,0.2,42.46,Hot Zone
cell_16.7303_74.2505,16.7303,74.2505,16.7328,74.253,built_up,0.12295216766830493,-0.11430767160746516,0.1285606641138179,165,7.910655931682488,Kasaba Bawada,28.919385340187006,64.8905636532669,3.1416616731688487,0.3754985009160484,35.32,Warm Zone
cell_16.7303_74.2530,16.7303,74.253,16.7328,74.2555,built_up,0.1496055724902344,-0.09545226179311275,0.11614527397589328,15,6.764178250702701,Kasaba Bawada,27.29934365806074,74.23349771697198,4.770802258525633,0.8082163264635264,25.51,Cool Zone
cell_16.7303_74.2555,16.7303,74.2555,16.7328,74.258,bare,0.1306969479496906,-0.06601292807490025,0.2719664736977769,0,0.0,Kasaba Bawada,27.97824217676869,75.12606574206498,5.760529898617463,0.8013884830401876,22.99,Cool Zone
cell_16.7303_74.2580,16.7303,74.258,16.7328,74.2605,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.972762141253195,72.58110253082901,5.294476652248034,0.8164006084492814,16.83,Cool Zone
cell_16.7303_74.2605,16.7303,74.2605,16.7328,74.263,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.206569450629303,72.79720217553167,5.355786894844744,0.8646404624935976,17.42,Cool Zone
cell_16.7303_74.2630,16.7303,74.263,16.7328,74.2655,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.69196038002864,77.93354911715157,5.7427849413460335,0.8588433228871818,18.3,Cool Zone
cell_16.7303_74.2655,16.7303,74.2655,16.7328,74.268,vegetation,0.55,0.05,0.2,0,0.0,Shiroli,26.977806087793255,78.26236672469368,5.135654571110325,0.8671279828957351,18.57,Cool Zone
cell_16.7303_74.2680,16.7303,74.268,16.7328,74.2705,vegetation,0.55,0.05,0.2,0,0.0,Shiroli,26.605269573086417,73.30947023721347,5.261256084206777,0.7739192650809519,18.16,Cool Zone
cell_16.7328_74.1905,16.7328,74.1905,16.7353,74.193,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.090368792047236,74.75992657687067,5.200961780597556,0.8122606026691946,20.2,Cool Zone
cell_16.7328_74.1930,16.7328,74.193,16.7353,74.1955,bare,-0.05681681912217988,-0.04385054462478567,0.2482242170123546,0,0.0,Kasaba Bawada,26.930194276362084,74.95540822264849,5.439438184460538,0.9623363257517941,25.52,Cool Zone
cell_16.7328_74.1955,16.7328,74.1955,16.7353,74.198,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.511817154730455,74.70935187796887,5.988926120983247,0.8445902462908271,18.62,Cool Zone
cell_16.7328_74.1980,16.7328,74.198,16.7353,74.2005,built_up,0.17249711475218965,-0.12270083354804992,0.11776110073409238,15,8.96263954245822,Kasaba Bawada,26.501337630709806,75.60992250829946,5.24078881444773,0.8868276414580633,23.01,Cool Zone
cell_16.7328_74.2005,16.7328,74.2005,16.7353,74.203,road,0.16356306277330554,-0.064543177614063,0.12050147994865822,15,7.841370778050128,Kasaba Bawada,26.746945734051536,79.1177341271491,5.045873460627065,0.7590659319477282,24.09,Cool Zone
cell_16.7328_74.2030,16.7328,74.203,16.7353,74.2055,built_up,0.1728624755475713,-0.0792833973910061,0.10920779361002783,45,5.9305231003332315,Kasaba Bawada,27.982522630499997,75.26422485772855,5.288568613232333,0.8019187153275269,26.47,Cool Zone
cell_16.7328_74.2055,16.7328,74.2055,16.7353,74.208,road,0.2358123606979186,-0.23016748950229293,0.13088202018958225,30,7.808687317039192,Kasaba Bawada,27.445627968443056,75.24799807693873,5.192828415973342,0.7253032438524201,26.88,Cool Zone
cell_16.7328_74.2080,16.7328,74.208,16.7353,74.2105,built_up,0.14476085863004232,-0.16648482869470393,0.16186843016565772,210,16.250915847428626,Kasaba Bawada,29.982143916748008,67.6685715215618,3.1534340639048466,0.2,39.1,Warm Zone
cell_16.7328_74.2105,16.7328,74.2105,16.7353,74.213,built_up,0.14249008850580347,-0.045348611473053385,0.16631551216144336,250,9.92251328643532,Kasaba Bawada,30.60634591542785,66.39205258837458,3.2588595111379557,0.2,40.03,Hot Zone
cell_16.7328_74.2130,16.7328,74.213,16.7353,74.2155,water,0.03514751325478928,0.4410736876837212,0.043310700472515604,0,0.0,Kasaba Bawada,27.363823268221275,70.3283321668338,6.023197112634854,0.8301526809966947,23.47,Cool Zone
cell_16.7328_74.2155,16.7328,74.2155,16.7353,74.218,water,0.053171641428209605,0.38913381084677173,0.06108586456331587,0,0.0,Kasaba Bawada,26.91137817680975,72.76758812289052,5.135058050943751,0.8385454793770459,23.46,Cool Zone
cell_16.7328_74.2180,16.7328,74.218,16.7353,74.2205,built_up,0.12188932725545266,-0.060394619339817227,0.14249124460175336,75,10.30733448443317,Kasaba Bawada,28.350806305069835,71.56339544719873,5.001422348864125,0.5662941534324705,29.73,Cool Zone
cell_16.7328_74.2205,16.7328,74.2205,16.7353,74.223,built_up,0.18706291883829004,-0.14888671254357547,0.1415970766308724,15,9.030659271133183,Kasaba Bawada,27.61943259819148,78.80148298009459,5.738735196170331,0.7804165318568523,25.41,Cool Zone
cell_16.7328_74.2230,16.7328,74.223,16.7353,74.2255,road,0.16764265629127206,-0.14717357979811158,0.09116996296391716,30,5.105707106021578,Kasaba Bawada,26.867045709598127,71.65623979554091,5.451818863368077,0.6684458184188933,25.75,Cool Zone
cell_16.7328_74.2255,16.7328,74.2255,16.7353,74.228,built_up,0.2772972992004067,-0.152993634645024,0.1099381216979442,15,12.92998705360747,Kasaba Bawada,26.48155914912499,77.42094258483644,5.082389506168116,0.771905625745778,25.08,Cool Zone
cell_16.7328_74.2280,16.7328,74.228,16.7353,74.2305,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.50240300837655,78.9678601119557,5.4779656769523095,0.8718843009565166,19.63,Cool Zone
cell_16.7328_74.2305,16.7328,74.2305,16.7353,74.233,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.32195709378597,75.78096412739777,5.6923113575526,0.836078320517621,18.33,Cool Zone
cell_16.7328_74.2330,16.7328,74.233,16.7353,74.2355,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.764653681616497,75.3240587238783,5.107984909715861,0.792849043237099,19.2,Cool Zone
cell_16.7328_74.2355,16.7328,74.2355,16.7353,74.238,road,0.1901172672731886,-0.053447192083141186,0.09532631037838099,15,7.594950636117761,Kasaba Bawada,27.828883201440984,77.68669779486171,5.145800954908037,0.8586627857978373,25.56,Cool Zone
cell_16.7328_74.2380,16.7328,74.238,16.7353,74.2405,built_up,0.15420004598207449,-0.07948480106829627,0.14085761187312726,150,10.593635742433914,Kasaba Bawada,29.606029861044195,68.39445135035173,3.783798772844636,0.44330624231073607,34.98,Mild Zone
cell_16.7328_74.2405,16.7328,74.2405,16.7353,74.243,built_up,0.12249010189235049,-0.1281343509088308,0.13724160181213546,250,9.206346648166587,Kasaba Bawada,30.762372106351517,62.27645738745238,3.473047468969117,0.2,42.12,Hot Zone
cell_16.7328_74.2430,16.7328,74.243,16.7353,74.2455,built_up,0.13720466281709856,-0.16807094307251938,0.13824982668123384,250,12.588168773058193,Kasaba Bawada,30.906352630968428,66.24095516714362,2.618022217274372,0.2,41.98,Hot Zone
cell_16.7328_74.2455,16.7328,74.2455,16.7353,74.248,built_up,0.12110037755879002,-0.09719562739357882,0.14448144245469843,250,12.431887139844179,Kasaba Bawada,29.796587934835333,68.5149140277632,2.622867911052151,0.2,40.58,Hot Zone
cell_16.7328_74.2480,16.7328,74.248,16.7353,74.2505,built_up,0.10374280862016402,-0.07931976663145152,0.15373198408984046,250,11.241047738188238,Kasaba Bawada,30.898188326455664,62.7693565554213,2.7181483629947705,0.2,42.24,Hot Zone
cell_16.7328_74.2505,16.7328,74.2505,16.7353,74.253,built_up,0.14279070197652186,-0.18776391336621817,0.15871771376512334,60,9.505819503816927,Kasaba Bawada,28.41570396958504,74.25696395621902,4.87934287133925,0.7665484453251539,28.47,Cool Zone
cell_16.7328_74.2530,16.7328,74.253,16.7353,74.2555,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,25.982997976516096,73.42097047881343,5.000035379418736,0.8119367458747921,16.78,Cool Zone
cell_16.7328_74.2555,16.7328,74.2555,16.7353,74.258,bare,0.08558184302211691,-0.09955522292735125,0.26317002597902894,0,0.0,Kasaba Bawada,27.177633629523037,74.96307661379132,6.260707484632453,0.8439809487093582,23.73,Cool Zone
cell_16.7328_74.2580,16.7328,74.258,16.7353,74.2605,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.881005970424933,75.9970009847192,5.531149242236641,0.8277289257605395,18.09,Cool Zone
cell_16.7328_74.2605,16.7328,74.2605,16.7353,74.263,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.892234559767616,73.53298723242294,5.321303265499498,0.8020174484684802,18.05,Cool Zone
cell_16.7328_74.2630,16.7328,74.263,16.7353,74.2655,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.846730228176114,77.0855173057233,5.35558838530476,0.8265347067372535,18.38,Cool Zone
cell_16.7328_74.2655,16.7328,74.2655,16.7353,74.268,vegetation,0.55,0.05,0.2,0,0.0,Shiroli,26.974791907207383,77.26454961392916,6.080709453412245,0.815288724115573,20.21,Cool Zone
cell_16.7328_74.2680,16.7328,74.268,16.7353,74.2705,bare,0.06079411975812074,-0.24152760800889717,0.26940430549350314,0,0.0,Shiroli,26.864585230225472,78.28360383112728,5.385734440604738,0.8427310854555677,24.82,Cool Zone
cell_16.7353_74.1905,16.7353,74.1905,16.7378,74.193,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.468522787863098,75.93087035660334,5.483929557672051,0.8750915170527704,19.01,Cool Zone
cell_16.7353_74.1930,16.7353,74.193,16.7378,74.1955,built_up,0.23503368539859776,-0.09597828779782439,0.10590479060971321,30,5.492202316254628,Kasaba Bawada,26.630245930248183,77.0492225794957,5.403167214339694,0.7783397481121925,24.05,Cool Zone
cell_16.7353_74.1955,16.7353,74.1955,16.7378,74.198,built_up,0.15664533740841835,-0.15142376992226858,0.12094682609316358,15,7.245919151756602,Kasaba Bawada,27.391740869173947,73.63066535163455,4.919891386936566,0.8230209863065996,25.76,Cool Zone
cell_16.7353_74.1980,16.7353,74.198,16.7378,74.2005,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.51793254509285,71.73084420809356,6.360806118230469,0.9332143670920484,18.37,Cool Zone
cell_16.7353_74.2005,16.7353,74.2005,16.7378,74.203,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.780917898088944,78.34855417378316,5.442948185779618,0.8705570175157573,17.14,Cool Zone
cell_16.7353_74.2030,16.7353,74.203,16.7378,74.2055,road,0.24786132919146076,-0.08195051585631256,0.10468329640579913,15,11.307869310133075,Kasaba Bawada,27.548303459065224,75.07279941898018,5.351438683975878,0.7487165886592888,26.09,Cool Zone
cell_16.7353_74.2055,16.7353,74.2055,16.7378,74.208,built_up,0.16063355300837706,-0.1365726593301009,0.12127204334200989,45,7.545573126648768,Kasaba Bawada,27.745171897065838,72.17028005951317,5.320514199124218,0.7524610571551659,28.62,Cool Zone
cell_16.7353_74.2080,16.7353,74.208,16.7378,74.2105,built_up,0.1416871964805062,-0.12222626879666552,0.1694846032186451,240,14.371410692182934,Kasaba Bawada,30.361503539260454,67.61953151528303,2.737099248880574,0.2,40.76,Hot Zone
cell_16.7353_74.2105,16.7353,74.2105,16.7378,74.213,built_up,0.09904367257361196,-0.1241688691893673,0.15038148253224562,250,13.613612363059536,Kasaba Bawada,30.33513655674884,67.02000010983959,3.0359187035074373,0.2,41.19,Hot Zone
cell_16.7353_74.2130,16.7353,74.213,16.7378,74.2155,water,0.027023203969141003,0.5190694674622967,0.04446801332712495,0,0.0,Kasaba Bawada,28.066979829056294,74.58850141847836,5.628390706537284,0.8639319144918275,22.66,Cool Zone
cell_16.7353_74.2155,16.7353,74.2155,16.7378,74.218,water,0.051145437192785095,0.4627156285576607,0.07457318093010382,0,0.0,Kasaba Bawada,26.979263059678484,77.75106756199142,5.633650807138065,0.8831779170322924,23.36,Cool Zone
cell_16.7353_74.2180,16.7353,74.218,16.7378,74.2205,built_up,0.11264939051825999,-0.10657290078967396,0.15429064252318223,60,10.14186470231039,Kasaba Bawada,27.881794419712882,76.16076440463742,4.536758331694851,0.6693692618739866,29.36,Cool Zone
cell_16.7353_74.2205,16.7353,74.2205,16.7378,74.223,bare,0.04487674298161829,0.025861450789464058,0.2303491691622399,0,0.0,Kasaba Bawada,27.303178187173305,75.99924712445261,5.329359411678555,0.792986580030945,25.12,Cool Zone
cell_16.7353_74.2230,16.7353,74.223,16.7378,74.2255,bare,0.10231469866232068,0.010709171194655975,0.24158003329659705,0,0.0,Kasaba Bawada,27.205329821176463,81.83604560690556,5.6428501055927205,0.8108783661943427,23.33,Cool Zone
cell_16.7353_74.2255,16.7353,74.2255,16.7378,74.228,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.95151820225103,75.38360405609998,5.327622629687381,0.8039291802648796,17.81,Cool Zone
cell_16.7353_74.2280,16.7353,74.228,16.7378,74.2305,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.483100936302232,77.7146939161383,5.729199610526102,0.8539268275590585,16.64,Cool Zone
cell_16.7353_74.2305,16.7353,74.2305,16.7378,74.233,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.071949379990947,76.77096948624373,5.255149572945161,0.8127158152303242,18.83,Cool Zone
cell_16.7353_74.2330,16.7353,74.233,16.7378,74.2355,road,0.15966683625246259,-0.019867646162832903,0.10907981230503976,15,10.664480951302053,Kasaba Bawada,26.580332246352903,78.31113090020027,5.194561719838948,0.7580741797976318,25.28,Cool Zone
cell_16.7353_74.2355,16.7353,74.2355,16.7378,74.238,road,0.19340302668331924,-0.06411830165742624,0.1452842969115606,15,5.037978774969352,Kasaba Bawada,27.083877877825806,75.60294026454366,5.317885402500816,0.7950932785251863,25.69,Cool Zone
cell_16.7353_74.2380,16.7353,74.238,16.7378,74.2405,built_up,0.09977951634030337,-0.20476809166376037,0.16507671708670515,250,11.09425186644857,Kasaba Bawada,30.72535719084165,66.05709432012178,3.6883500031323906,0.2,41.27,Hot Zone
cell_16.7353_74.2405,16.7353,74.2405,16.7378,74.243,water,0.018469857285423504,0.45724601575748225,0.08188052232127292,0,0.0,Kasaba Bawada,26.135785519786452,79.11082766361591,5.8570816990780665,0.8581396035706497,21.34,Cool Zone
cell_16.7353_74.2430,16.7353,74.243,16.7378,74.2455,water,0.07011088951756855,0.508589491275904,0.05822227500879958,0,0.0,Kasaba Bawada,27.204179034417407,76.86956785586752,5.05589275234306,0.8769239910525194,22.62,Cool Zone
cell_16.7353_74.2455,16.7353,74.2455,16.7378,74.248,built_up,0.08325109386160934,-0.13730381730814145,0.1239846814408235,250,18.569909028545,Kasaba Bawada,30.51505242811201,66.18960553781412,3.321197996534531,0.2,42.03,Hot Zone
cell_16.7353_74.2480,16.7353,74.248,16.7378,74.2505,built_up,0.13728331338447675,-0.09164351578440996,0.16443028108783003,250,10.566168744426518,Kasaba Bawada,31.33881957119501,67.893408225769,3.091996973765438,0.2,41.51,Hot Zone
cell_16.7353_74.2505,16.7353,74.2505,16.7378,74.253,built_up,0.08787767484076206,-0.23562378031928596,0.13327822077775145,210,10.579533039090432,Kasaba Bawada,30.084354480820153,65.10769031396806,3.6615175277976055,0.2053258046076616,38.94,Warm Zone
cell_16.7353_74.2530,16.7353,74.253,16.7378,74.2555,bare,0.21766962668593326,-0.08827910303947689,0.23879147781679916,0,0.0,Kasaba Bawada,26.175942272923468,74.7533652456654,5.367324779128654,0.8622348539734852,21.54,Cool Zone
cell_16.7353_74.2555,16.7353,74.2555,16.7378,74.258,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.170057020175832,76.30104261653858,5.106614960741822,0.7753134734458528,19.71,Cool Zone
cell_16.7353_74.2580,16.7353,74.258,16.7378,74.2605,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.55837414067573,76.3595807951319,5.978326640146055,0.8708690642292867,16.99,Cool Zone
cell_16.7353_74.2605,16.7353,74.2605,16.7378,74.263,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.83101157770917,74.0776407077364,5.737866832948278,0.8886383406425277,18.39,Cool Zone
cell_16.7353_74.2630,16.7353,74.263,16.7378,74.2655,bare,0.1491372773739412,-0.12192492100914612,0.30212437815689935,0,0.0,Shiroli,26.485095928014495,74.5711002468009,5.606647371672456,0.8708391472357696,21.26,Cool Zone
cell_16.7353_74.2655,16.7353,74.2655,16.7378,74.268,bare,0.17128447336085456,-0.129144294537674,0.23621027354041743,0,0.0,Shiroli,26.664052360849183,78.31723665047241,5.415471759322609,0.8382565803528254,24.65,Cool Zone
cell_16.7353_74.2680,16.7353,74.268,16.7378,74.2705,vegetation,0.55,0.05,0.2,0,0.0,Shiroli,26.657985252476035,81.11044952934715,5.2757313743619045,0.7869310399594714,18.55,Cool Zone
cell_16.7378_74.1905,16.7378,74.1905,16.7403,74.193,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.46642231761284,73.33117463644916,5.582778109946097,0.8396515191777085,17.12,Cool Zone
cell_16.7378_74.1930,16.7378,74.193,16.7403,74.1955,built_up,0.06131390330418901,-0.011943540516178672,0.13684506961398815,30,3.29591164009182,Kasaba Bawada,27.053371241703463,74.92748295346566,5.028870066251747,0.7188674566732107,27.84,Cool Zone
cell_16.7378_74.1955,16.7378,74.1955,16.7403,74.198,built_up,0.13765519995578035,-0.08006210977372077,0.1235021851991422,15,7.608523308322954,Kasaba Bawada,27.074458625140647,76.45007752699333,5.677317435068992,0.8086406515072017,25.86,Cool Zone
cell_16.7378_74.1980,16.7378,74.198,16.7403,74.2005,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.894161598591097,74.2972383883449,5.772186834720112,0.82934482458394,19.18,Cool Zone
cell_16.7378_74.2005,16.7378,74.2005,16.7403,74.203,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.880484146978954,77.41888143451884,5.98142694386136,0.9421927853355936,16.8,Cool Zone
cell_16.7378_74.2030,16.7378,74.203,16.7403,74.2055,built_up,0.19504952596814004,-0.14291774116312506,0.1286290558692777,15,10.553227202455169,Kasaba Bawada,27.707535199958883,77.05969111013867,4.709950543237708,0.8542351564609232,24.71,Cool Zone
cell_16.7378_74.2055,16.7378,74.2055,16.7403,74.208,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.29000446119456,76.91592616948488,4.870438551199356,0.8234429308515301,17.44,Cool Zone
cell_16.7378_74.2080,16.7378,74.208,16.7403,74.2105,built_up,0.11821287609905863,-0.08857120113604763,0.13775751724353014,60,9.38808645149832,Kasaba Bawada,28.10976751235785,74.75430042783493,4.510128505837504,0.6614242720007389,28.81,Cool Zone
cell_16.7378_74.2105,16.7378,74.2105,16.7403,74.213,road,0.20863637824169495,-0.038429905225421,0.09590551266562625,30,6.790774578006962,Kasaba Bawada,27.718025107138256,73.50592772464599,5.441493165440705,0.800678349460689,25.1,Cool Zone
cell_16.7378_74.2130,16.7378,74.213,16.7403,74.2155,road,0.2604884425565987,0.023448670617582823,0.1296334652012477,45,6.391153709340986,Kasaba Bawada,27.854461168544262,75.44471888369948,5.471932993592444,0.6189846126230514,24.9,Cool Zone
cell_16.7378_74.2155,16.7378,74.2155,16.7403,74.218,built_up,0.10321655289418663,-0.1841225620184777,0.14875511009623468,90,11.534943618627391,Kasaba Bawada,28.085436939987197,70.87645266330583,4.878037056922587,0.5701288964221339,31.16,Mild Zone
cell_16.7378_74.2180,16.7378,74.218,16.7403,74.2205,road,0.13274956845164898,-0.11972091451805135,0.11811461358537713,45,8.17530879339316,Kasaba Bawada,27.837729330569214,72.96178324344434,5.312952481978115,0.8167304245683935,27.52,Cool Zone
cell_16.7378_74.2205,16.7378,74.2205,16.7403,74.223,bare,0.07277678364017764,-0.1277840118192695,0.246605511787894,0,0.0,Kasaba Bawada,26.42898924663014,75.09686924865224,5.214678657092968,0.7154038078546779,25.32,Cool Zone
cell_16.7378_74.2230,16.7378,74.223,16.7403,74.2255,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.013036891348793,74.70738001393372,5.929815627545933,0.7403076400875364,18.13,Cool Zone
cell_16.7378_74.2255,16.7378,74.2255,16.7403,74.228,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.0913827135923,75.55246885153026,5.624906449317934,0.7666965214778414,18.14,Cool Zone
cell_16.7378_74.2280,16.7378,74.228,16.7403,74.2305,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.687865469407033,73.8788481738744,5.3377959929837,0.8541252185599069,17.74,Cool Zone
cell_16.7378_74.2305,16.7378,74.2305,16.7403,74.233,built_up,0.24951897714277443,-0.09398771703813266,0.13619217043547618,15,6.3313371328407815,Kasaba Bawada,26.865364871781054,75.77100721503326,5.524603479427717,0.7343510900673866,25.75,Cool Zone
cell_16.7378_74.2330,16.7378,74.233,16.7403,74.2355,built_up,0.24747229688832723,-0.04386138608178122,0.1314253926908696,15,7.452965512362532,Kasaba Bawada,27.414977839572245,74.44525672597453,5.8027553471783095,0.8134225419169023,24.56,Cool Zone
cell_16.7378_74.2355,16.7378,74.2355,16.7403,74.238,built_up,0.18994339580946903,-0.1519930409359787,0.1309998653253291,15,6.578570545198599,Kasaba Bawada,27.35266432885747,74.11232091148757,5.699058943547658,0.7241152308519052,25.4,Cool Zone
cell_16.7378_74.2380,16.7378,74.238,16.7403,74.2405,built_up,0.12459549828329543,-0.12590863683178827,0.15045030521143676,195,13.08836678099705,Kasaba Bawada,29.207550319667487,67.45413005333747,2.936655142784171,0.2,38.36,Warm Zone
cell_16.7378_74.2405,16.7378,74.2405,16.7403,74.243,water,0.05407107348188235,0.3916751791663939,0.06339460753898657,0,0.0,Kasaba Bawada,26.45371816893764,72.77088155166831,5.56231092749285,0.8996543609858161,22.59,Cool Zone
cell_16.7378_74.2430,16.7378,74.243,16.7403,74.2455,water,0.019483074386182533,0.366685670790091,0.0607829167084577,0,0.0,Kasaba Bawada,26.895351750527233,73.279572315033,6.450954505615562,0.890950972783408,23.51,Cool Zone
cell_16.7378_74.2455,16.7378,74.2455,16.7403,74.248,built_up,0.12767888171916,-0.09865105168354343,0.1607576732001485,250,15.82085139447318,Kasaba Bawada,30.23491892585086,65.11849915088096,2.791551202595509,0.2,42.26,Hot Zone
cell_16.7378_74.2480,16.7378,74.248,16.7403,74.2505,built_up,0.1067729389585522,-0.16654534245838307,0.14232148234476324,250,5.973901257771686,Kasaba Bawada,30.51586533023921,65.50610525152565,3.5147807786356537,0.2,40.59,Hot Zone
cell_16.7378_74.2505,16.7378,74.2505,16.7403,74.253,built_up,0.13738001439196254,-0.13185801932922503,0.15658233739599683,135,10.237657347211677,Kasaba Bawada,28.365919030113815,68.94228713203331,4.722730705416295,0.46405628116788034,34.06,Mild Zone
cell_16.7378_74.2530,16.7378,74.253,16.7403,74.2555,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.923972308029494,77.2627913361838,5.132503337689648,0.8217688763741239,18.97,Cool Zone
cell_16.7378_74.2555,16.7378,74.2555,16.7403,74.258,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,26.75143856143431,80.81443630587324,5.504507929307477,0.9084699751470904,17.25,Cool Zone
cell_16.7378_74.2580,16.7378,74.258,16.7403,74.2605,water,0.0426352152884333,0.45637862797346124,0.05885822340247585,0,0.0,Kasaba Bawada,26.95912700066853,74.2398326066912,5.679107851416192,0.8876189156189714,24.22,Cool Zone
cell_16.7378_74.2605,16.7378,74.2605,16.7403,74.263,water,0.04085939166496308,0.47601228528203876,0.07371947224679476,0,0.0,Kasaba Bawada,25.731727610420716,76.5050095078692,5.254086870150392,0.8214537885612518,23.78,Cool Zone
cell_16.7378_74.2630,16.7378,74.263,16.7403,74.2655,vegetation,0.55,0.05,0.2,0,0.0,Shiroli,26.644440134652875,76.9943739184035,5.4783251451499835,0.8602139741332989,18.54,Cool Zone
cell_16.7378_74.2655,16.7378,74.2655,16.7403,74.268,vegetation,0.55,0.05,0.2,0,0.0,Shiroli,27.89871732235696,76.21902360064995,5.8250016172114725,0.9125454700809175,17.09,Cool Zone
cell_16.7378_74.2680,16.7378,74.268,16.7403,74.2705,vegetation,0.55,0.05,0.2,0,0.0,Shiroli,26.344755607925958,77.74386964668619,4.715573014176788,0.7861167135834942,19.02,Cool Zone
cell_16.7403_74.1905,16.7403,74.1905,16.7428,74.193,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.32930464685908,77.00328097162087,5.4934992935172895,0.8847899461744767,19.85,Cool Zone
cell_16.7403_74.1930,16.7403,74.193,16.7428,74.1955,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,27.35895388010936,75.81954257878641,5.897696375996337,0.7566942484738816,16.68,Cool Zone
cell_16.7403_74.1955,16.7403,74.1955,16.7428,74.198,vegetation,0.55,0.05,0.2,0,0.0,Kasaba Bawada,25.955967645701463,72.73284196954155,6.158561674742472,0.8865880058431203,17.16,Cool Zone
cell_16.7403_74.1980,16.7403,74.198,16.7428,74.2005,bare,0.11636472714416407,-0.14468727133184875,0.2401816157051213,0,0.0,Kasaba Bawada,27.105499067772413,74.36913983527648,5.1961023839877605,0.7868582539554977,25.4,Cool Zone
cell_16.7403_74.2005,16.7403,74.2005,16.7428,74.203,bare,0.1225858450080659,-0.11669328135491897,0.25465235587685014,0,0.0,Kasaba Bawada,27.637304537149916,72.88327708139515,6.284411743357261,0.8528220951310652,24.85,Cool Zone
cell_16.7403_74.2030,16.7403,74.203,16.7428,74.2055,road,0.21426200559384748,-0.16363604710886848,0.15458035077306076,15,8.543403802552888,Kasaba Bawada,26.928600277620557,75.50286162039879,5.95306783258269,0.7353742999114238,24.68,Cool Zone
cell_16.7403_74.2055,16.7403,74.2055,16.7428,74.208,road,0.19603259872346893,-0.11919776628008687,0.11336016273371824,15,8.137472387647183,Kasaba Bawada,27.55037294914297,74.8005871833915,4.998579509794383,0.8018360215351769,26.8,Cool Zone
cell_16.7403_74.2080,16.7403,74.208,16.7428,74.2105,road,0.17673638772193231,-0.08666485496591278,0.11786111628441594,30,8.141077952524235,Kasaba Bawada,27.033190690826533,71.79274381411429,6.0637984625446455,0.8230528267989392,25.58,Cool Zone
