cell_id,lat,lon,zone_name,hsi_class,ndvi,ndwi,albedo,building_density,building_height,air_temp,humidity,wind_speed,svf,lulc_water,lulc_vegetation,lulc_built_up,lulc_road,lulc_bare,ndvi_x_albedo,bldg_density_x_wind
cell_16.7353_74.2605,16.7353,74.2605,Kasaba Bawada,Cool Zone,-2.2607508,-0.17384392,-0.061750647,-8.984315,-0.21602784,0.8429013,-0.09639559,-0.7692965,-0.8800732,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.78423077,-0.4716563
cell_16.7353_74.2630,16.7353,74.263,Shiroli,Cool Zone,-2.26093,-0.17425635,-0.059508223,-8.984315,-0.21772198,0.8456364,-0.09595046,-0.7692486,-0.8832488,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.7842399,-0.4716563
cell_16.7353_74.2655,16.7353,74.2655,Shiroli,Cool Zone,-2.2377234,-0.19665106,-0.061397363,-8.985152,-0.21497802,0.903725,-0.045684032,-0.88295114,-0.9932849,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.76101136,-0.46708202
cell_16.7353_74.2680,16.7353,74.268,Shiroli,Cool Zone,-2.1855638,-0.18713877,-0.05906212,-8.990718,-0.2035694,0.7728253,-0.011615488,-0.837662,-0.9797267,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.7476101,-0.47543883
cell_16.7353_74.2705,16.7353,74.2705,Shiroli,Cool Zone,-0.0800356,0.24190566,-0.0944608,-3.2267632,0.25359002,1.1069111,0.23467495,-0.65818655,-0.27122638,0.0002285596,0.024943054,0.009991749,7.653225e-05,1.5038424e-05,-0.23344204,0.98441917
cell_16.7353_74.2730,16.7353,74.273,Shiroli,Warm Zone,0.14106615,0.1564481,-0.105021246,1.619593,0.24475813,0.82554257,0.11592102,-0.8757542,-0.11745192,0.0002285596,0.020195026,0.0049050087,9.223055e-05,1.9047906e-05,-0.15918201,0.2282869
cell_16.7353_74.2755,16.7353,74.2755,Shiroli,Cool Zone,0.6214389,-0.48758906,0.3151933,-7.911869,-0.21907441,0.7301763,0.23411022,-0.543109,-0.7339643,-5.2961812e-05,0.08879217,6.1720886e-05,-0.00010689178,-0.00012363934,0.4836022,-0.3424054
cell_16.7353_74.2780,16.7353,74.278,Shiroli,Hot Zone,0.1431263,0.03302584,-0.1685363,6.3078775,-0.03774419,0.8199541,0.10330439,-0.42054674,0.75596815,8.4800624e-05,0.019612137,0.003418287,0.00011736028,-0.000101703474,-0.20472524,0.27140328
cell_16.7353_74.2805,16.7353,74.2805,Shiroli,Hot Zone,-0.20191285,-0.44390056,0.031672705,6.2269244,0.08448472,0.70226043,-0.0058277613,-0.35733756,0.7272661,8.4800624e-05,0.019415205,0.0033079432,0.00013119858,-0.000101703474,0.0052239937,0.30397454
cell_16.7353_74.2830,16.7353,74.283,Shiroli,Hot Zone,-0.055395775,0.27616382,-0.109704845,6.3053336,0.2503421,0.66836965,0.16008532,-0.4467629,0.7820822,8.4800624e-05,0.019612137,0.002184971,8.165919e-05,-0.000101703474,-0.20314787,0.29757023
cell_16.7353_74.2855,16.7353,74.2855,Shiroli,Cool Zone,0.48371956,0.31240514,0.05841169,-5.366051,0.31574687,1.0031079,0.5218865,-0.5731056,-0.51843584,0.0002285596,0.024943054,0.00045657743,-0.0021039953,1.9047906e-05,0.13270904,0.50536346
cell_16.7353_74.2880,16.7353,74.288,Shiroli,Cool Zone,-0.23705898,0.38838834,0.007695185,-6.9585223,0.20952548,0.74458015,0.12151215,-0.69108176,-0.89703524,0.0002285596,0.057452515,0.014798941,-7.0179085e-05,1.5038424e-05,-0.06515077,0.45911273
cell_16.7378_74.1905,16.7378,74.1905,Kasaba Bawada,Cool Zone,0.5775435,0.08427661,-0.1031003,-7.656997,-0.24709241,0.90559864,0.13597631,-0.56144196,-0.73664856,8.826969e-05,0.08879217,0.0002911507,-0.00010689178,0.00058076426,0.61783504,-0.33276382
cell_16.7378_74.1930,16.7378,74.193,Kasaba Bawada,Cool Zone,-0.31206018,-0.07876242,0.041927043,-5.2952895,0.0786293,0.76404524,0.40508986,-0.61967885,-0.47312975,0.0002285596,0.024746122,0.01223936,-6.8164125e-05,1.9047906e-05,-0.11588427,0.56168216
cell_16.7378_74.1955,16.7378,74.1955,Kasaba Bawada,Cool Zone,0.5214191,0.41921422,0.08722675,-6.915451,0.4655996,0.9984004,0.16871311,-0.549845,-0.655578,0.0002285596,0.07180524,0.013215532,-0.00010689178,1.5038424e-05,0.56120545,0.42514393
cell_16.7378_74.1980,16.7378,74.198,Kasaba Bawada,Cool Zone,-2.1586576,-0.19945092,-0.05920363,-8.994184,-0.21511437,0.8737995,-0.0511904,-0.89360493,-1.0391042,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.0041047954,-0.73976237,-0.47330946
cell_16.7378_74.2005,16.7378,74.2005,Kasaba Bawada,Cool Zone,-2.2195857,-0.17891653,-0.07158347,-8.9850025,-0.21219422,0.88160825,-0.038392805,-0.8142879,-0.8314625,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.75626457,-0.4676626
cell_16.7378_74.2030,16.7378,74.203,Kasaba Bawada,Cool Zone,-0.6346352,0.16990419,0.017083878,-7.0875363,0.023765136,0.87050575,0.07393767,-0.68997586,-0.71416324,0.0002285596,0.048262954,0.013182334,-0.00053118385,1.5038424e-05,-0.42052272,0.65718985
cell_16.7378_74.2055,16.7378,74.2055,Kasaba Bawada,Cool Zone,-2.2462294,-0.20559843,-0.061275378,-8.984913,-0.21497802,0.9002676,-0.052010544,-0.8843772,-1.0175737,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.76988065,-0.47473407
cell_16.7378_74.2080,16.7378,74.208,Kasaba Bawada,Mild Zone,-0.03726973,0.26521873,0.04459674,-3.4629183,0.074636236,1.0801287,0.18274093,-0.6470279,-0.5981465,0.0002285596,0.024943054,0.013240033,6.269394e-05,1.9047906e-05,0.018123204,0.98188275
cell_16.7378_74.2105,16.7378,74.2105,Kasaba Bawada,Cool Zone,-0.21028486,0.25179684,0.03609707,-5.3661866,0.07571879,0.80422544,0.41154516,-0.66061825,-0.74006575,0.0002285596,0.024943054,0.009967306,-5.4325817e-05,1.5038424e-05,-0.1502221,0.5603729
cell_16.7378_74.2130,16.7378,74.213,Kasaba Bawada,Cool Zone,-0.37632233,0.33526316,0.0104759345,-5.1452155,-0.048600037,0.769612,0.65331036,-0.7013824,-0.5579912,0.0002285596,0.023584599,0.015040674,-6.8164125e-05,1.9047906e-05,-0.06602378,0.58911115
cell_16.7378_74.2155,16.7378,74.2155,Kasaba Bawada,Mild Zone,0.10577589,0.32378396,-0.10844297,-2.3770843,0.33422565,0.9936947,0.20482175,-0.70306003,-0.46108633,0.0002285596,0.024943054,0.00895731,7.653225e-05,1.9047906e-05,-0.1430672,0.92842734
cell_16.7378_74.2180,16.7378,74.218,Kasaba Bawada,Mild Zone,0.30650502,0.56444144,-0.004148527,-5.184715,0.026134292,0.9280755,0.6596424,-0.5690132,-0.7001656,0.0002285596,0.027832454,0.013214817,-9.963708e-05,1.5038424e-05,0.2514129,0.5240331
cell_16.7378_74.2205,16.7378,74.2205,Kasaba Bawada,Cool Zone,0.43406326,-0.07051061,-0.012003575,-7.838359,-0.21656777,0.9343841,0.069958866,-0.7800226,-0.85659987,0.0002285596,0.08077434,-0.0039373725,-0.00012108068,0.00052183704,-0.14460552,-0.31068268
cell_16.7378_74.2230,16.7378,74.223,Kasaba Bawada,Cool Zone,0.50697166,0.17197336,-0.05813311,-7.777466,-0.24669239,0.85874945,0.09612767,-0.67441124,-0.71145004,0.0002285596,0.08077434,9.78145e-05,-0.00012108068,0.00052183704,-0.029324248,-0.31771934
cell_16.7378_74.2255,16.7378,74.2255,Kasaba Bawada,Cool Zone,-2.208513,-0.20498511,-0.062406264,-8.985067,-0.2152455,0.90716594,-0.059126705,-0.8903819,-0.99675894,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.74131584,-0.4743325
cell_16.7378_74.2280,16.7378,74.228,Kasaba Bawada,Cool Zone,-2.1998835,-0.20117739,-0.051805355,-8.996845,-0.2151093,0.89445186,-0.03428098,-0.8818525,-1.0607797,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.002694836,-0.7415439,-0.47330946
cell_16.7378_74.2305,16.7378,74.2305,Kasaba Bawada,Cool Zone,-0.12469505,0.21619448,0.025478372,-6.9387217,0.1880756,0.7940562,0.056947324,-0.6049971,-0.36679327,0.0002285596,0.05725558,0.009967306,-5.6340778e-05,1.9047906e-05,-0.18377447,0.45786226
cell_16.7378_74.2330,16.7378,74.233,Kasaba Bawada,Cool Zone,-0.18159711,0.5357979,-0.017972905,-6.8152885,0.16045865,0.7044786,0.12525198,-0.70159036,-0.45570016,0.0002285596,0.057452515,0.011719542,0.0013400265,1.9047906e-05,-0.39030325,0.4649841
cell_16.7378_74.2355,16.7378,74.2355,Kasaba Bawada,Cool Zone,0.3314858,0.61497444,0.014739929,-7.031252,0.037479226,1.0683951,0.09672375,-0.772835,-0.93826705,0.0002285596,0.048459888,0.0002920521,-0.01027169,-0.00010100453,0.24507743,0.5065349
cell_16.7378_74.2380,16.7378,74.238,Kasaba Bawada,Warm Zone,0.27645257,0.16712806,-0.11322492,3.9323921,0.0023053458,0.80045754,0.067205325,-0.56091946,0.7673873,0.0002285596,0.020195026,0.004894281,-0.000107838394,1.9047906e-05,0.10710777,0.3062873
cell_16.7378_74.2405,16.7378,74.2405,Kasaba Bawada,Cool Zone,0.6887937,-0.23010936,0.09891691,-7.862247,-0.23264243,0.9636246,0.21238418,-0.60815436,-0.7933143,-5.2961812e-05,0.08879217,-8.581657e-05,-0.00010689178,-0.00010087081,0.47235253,-0.32945353
cell_16.7378_74.2430,16.7378,74.243,Kasaba Bawada,Cool Zone,0.49612564,-0.49593848,0.046527192,-7.938019,-0.23569861,0.9159849,0.17766874,-0.68114287,-0.8133922,-5.2961812e-05,0.08879217,6.57739e-05,-0.00010689178,-0.00012363934,0.49819615,-0.3616983
cell_16.7378_74.2455,16.7378,74.2455,Kasaba Bawada,Hot Zone,0.07855288,0.2689715,-0.081124514,6.318403,0.26124763,0.85881585,0.2091632,-0.4819287,0.7888709,0.0002285596,0.019612137,0.0035448205,-3.9238657e-06,1.4691743e-05,-0.12736939,0.28604034
cell_16.7378_74.2480,16.7378,74.248,Kasaba Bawada,Hot Zone,0.30566683,0.10003285,0.07866851,6.388466,0.10906441,0.8398237,0.14540131,-0.47369638,0.7635315,0.0002285596,0.021210885,0.003507637,-0.000107838394,1.4691743e-05,0.40746596,0.3246906
cell_16.7378_74.2505,16.7378,74.2505,Kasaba Bawada,Warm Zone,0.11152655,0.20468342,-0.10862355,1.3944395,0.39905083,0.91427726,0.11481347,-0.79409355,0.55574155,0.0002285596,0.020195026,0.0049050087,2.9109113e-05,1.9047906e-05,-0.16925213,0.3084352
cell_16.7378_74.2530,16.7378,74.253,Kasaba Bawada,Cool Zone,-2.236684,-0.17832229,-0.07725902,-8.986135,-0.21482557,0.8704126,-0.05488027,-0.80834955,-0.8894585,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7818373,-0.47091216
cell_16.7378_74.2555,16.7378,74.2555,Kasaba Bawada,Cool Zone,-2.2462294,-0.20559843,-0.061275378,-8.984913,-0.21497802,0.9002676,-0.052010544,-0.8843772,-1.0175737,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.76988065,-0.47473407
cell_16.7378_74.2580,16.7378,74.258,Kasaba Bawada,Cool Zone,0.39282858,-0.48803172,-0.033900723,-8.08856,-0.23793662,0.8804077,0.14754735,-0.7463984,-1.1612686,-0.00013713575,0.081301115,-8.581657e-05,-0.00010689178,0.00052413286,0.28902376,-0.3599895
cell_16.7378_74.2605,16.7378,74.2605,Kasaba Bawada,Cool Zone,0.55624,-0.48596948,0.058038905,-7.9601207,-0.22228222,0.83562875,0.17689872,-0.58817095,-0.7479869,-5.2961812e-05,0.08879217,6.57739e-05,-0.00010689178,-1.8804438e-05,0.48362777,-0.37246466
cell_16.7378_74.2630,16.7378,74.263,Shiroli,Cool Zone,0.6586639,0.23414782,-0.07786794,-7.7877617,-0.23196897,0.970302,0.12320935,-0.8351186,-0.96629936,0.00013260746,0.081301115,0.00028797815,-0.00010689178,0.0005597004,0.37100998,-0.33181185
cell_16.7378_74.2655,16.7378,74.2655,Shiroli,Cool Zone,0.65408367,0.707803,0.044088267,-7.712965,-0.21549757,0.8688321,0.077735275,-0.69970214,-0.8065342,0.00013260746,0.081411,0.00028797815,-0.00010689178,0.00052183704,0.2541014,-0.33191866
cell_16.7378_74.2680,16.7378,74.268,Shiroli,Cool Zone,-2.236713,-0.17755719,-0.07558247,-8.986135,-0.21482557,0.8647855,-0.0508648,-0.82815987,-0.8676405,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7782027,-0.4674281
cell_16.7378_74.2705,16.7378,74.2705,Shiroli,Mild Zone,-0.11666355,0.14392966,-0.18918687,1.0707345,0.13137728,0.69317555,0.049282085,-0.89955163,-0.5468774,0.0002285596,0.024943054,0.0037175294,6.269394e-05,1.9047906e-05,-0.26266024,0.2697913
cell_16.7378_74.2730,16.7378,74.273,Shiroli,Hot Zone,-0.24688713,0.22131062,0.0038726842,6.3305774,-0.04840162,0.6585752,0.04228278,-0.4211258,0.7548469,8.4800624e-05,0.019612137,0.0033037714,-6.8164125e-05,1.4691743e-05,-0.25868928,0.29094717
cell_16.7378_74.2755,16.7378,74.2755,Shiroli,Cool Zone,0.41832715,-0.52250963,-0.008000405,-8.089488,-0.2301902,0.9514502,0.14618379,-0.64856255,-0.8576347,-0.00013713575,0.081301115,-0.00070370216,-0.00010689178,-0.00012363934,0.19245853,-0.35043052
cell_16.7378_74.2780,16.7378,74.278,Shiroli,Cool Zone,0.6163645,0.049830966,0.23400655,-7.716904,-0.2261515,0.92015904,0.25069174,-0.57095766,-0.71242684,-5.2961812e-05,0.08879217,6.57739e-05,-0.00010689178,-0.00010087081,0.5936989,-0.32601243
cell_16.7378_74.2805,16.7378,74.2805,Shiroli,Hot Zone,0.048611436,0.44241065,-0.15075281,6.3242874,0.10806291,0.7214721,0.13431329,-0.5625023,0.7617916,8.4800624e-05,0.020539068,0.003305219,-1.6651087e-05,1.4691743e-05,-0.09174206,0.2863645
cell_16.7378_74.2830,16.7378,74.283,Shiroli,Hot Zone,0.1197326,0.43544045,-0.00912213,6.3591056,0.38225743,0.60239995,0.22301929,-0.4277267,0.76936114,8.4800624e-05,0.020539068,0.0032843733,0.00011598016,-0.000101703474,0.011028118,0.28888005
cell_16.7378_74.2855,16.7378,74.2855,Shiroli,Hot Zone,0.17247204,0.59183925,0.0011190897,4.8775153,0.29380846,0.6334418,0.29106537,-0.5204691,0.79981506,8.4800624e-05,0.020539068,0.003305219,6.1313825e-05,1.4691743e-05,0.103701934,0.29829776
cell_16.7378_74.2880,16.7378,74.288,Shiroli,Cool Zone,-0.29805386,0.3021624,-0.001903934,-5.1068497,-0.014204437,0.77558523,0.6255319,-0.6525803,-0.5940893,0.0002285596,0.023584599,0.009966591,-6.8164125e-05,1.9047906e-05,-0.12679939,0.5949119
cell_16.7403_74.1905,16.7403,74.1905,Kasaba Bawada,Cool Zone,0.5237677,0.8815552,-0.09326145,-7.725729,-0.2982523,0.7512446,0.16469172,-0.5705401,-0.82014555,8.826969e-05,0.0950487,0.0006265168,-0.00010689178,0.00010760808,0.35044384,-0.33783874
cell_16.7403_74.1930,16.7403,74.193,Kasaba Bawada,Cool Zone,-2.232319,-0.18470785,-0.067545354,-8.9850025,-0.21458556,0.88394606,-0.04926566,-0.813043,-0.86685216,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7593001,-0.4676626
cell_16.7403_74.1955,16.7403,74.1955,Kasaba Bawada,Cool Zone,-2.2276251,-0.17882545,-0.07737904,-8.986106,-0.21434677,0.8684614,-0.041053295,-0.8155393,-0.8547217,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.77384216,-0.4676626
cell_16.7403_74.1980,16.7403,74.198,Kasaba Bawada,Cool Zone,0.7080055,0.4472426,-0.035990514,-7.7872195,-0.21572094,0.9452096,0.13021228,-0.7226863,-0.7642913,0.00013260746,0.081937775,0.00028797815,-0.00010689178,0.0005456284,0.38336194,-0.32301396
cell_16.7403_74.2005,16.7403,74.2005,Kasaba Bawada,Cool Zone,-2.2097263,-0.20612685,-0.059879407,-8.985498,-0.21529754,0.90788954,-0.04822871,-0.887555,-0.99524933,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.7569625,-0.4743325
cell_16.7403_74.2030,16.7403,74.203,Kasaba Bawada,Cool Zone,-0.139088,0.5168056,0.022761285,-7.039082,0.17855975,0.64727944,0.14578381,-0.6152419,-0.73794997,0.0002285596,0.057452515,-0.00051441474,-0.0029451381,1.5038424e-05,-0.0927896,0.45873213
cell_16.7403_74.2055,16.7403,74.2055,Kasaba Bawada,Cool Zone,0.099453345,0.77356285,0.048095528,-6.993623,0.06807034,0.737725,0.25631303,-0.56356984,-0.6485589,0.0002285596,0.060341917,0.0007078157,-0.010663473,1.5038424e-05,0.16092649,0.4395319
cell_16.7403_74.2080,16.7403,74.208,Kasaba Bawada,Cool Zone,0.0089901965,0.31071198,-0.021745667,-5.3457193,0.076311156,0.79203606,0.51326495,-0.6432795,-0.77528477,0.0002285596,0.024943054,0.011719542,-0.0028458578,1.5038424e-05,-0.18065973,0.5177099
cell_16.7403_74.2105,16.7403,74.2105,Kasaba Bawada,Cool Zone,-0.28767708,0.3465531,-0.041181244,-5.4462667,0.40463635,0.84310895,0.5679168,-0.6043998,-0.74222267,0.0002285596,0.024943054,0.011723615,-0.0025354782,1.5038424e-05,-0.17629899,0.585539
cell_16.7403_74.2130,16.7403,74.213,Kasaba Bawada,Cool Zone,-0.03320133,0.39594644,0.003063221,-5.0023513,0.11702152,0.77722627,0.61300683,-0.653628,-0.5920577,0.0002285596,0.027832454,0.011723734,-0.0031720456,1.9047906e-05,-0.15784732,0.52358323
cell_16.7403_74.2155,16.7403,74.2155,Kasaba Bawada,Cool Zone,-0.2445856,0.22356674,0.03203094,-4.998653,0.058677018,0.7627234,0.6075674,-0.6613626,-0.5776243,0.0002285596,0.024943054,0.015041389,-6.8164125e-05,1.9047906e-05,-0.09969742,0.5572856
cell_16.7403_74.2180,16.7403,74.218,Kasaba Bawada,Cool Zone,-2.2265646,-0.1951143,-0.061397363,-8.985152,-0.21497802,0.9034214,-0.0538273,-0.8777151,-0.9791146,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-9.849168e-05,-0.7607796,-0.46708202
cell_16.7403_74.2205,16.7403,74.2205,Kasaba Bawada,Cool Zone,0.5678247,0.57325935,-0.0537974,-7.8105893,-0.22977974,0.880893,0.104040325,-0.6264906,-0.70342916,0.0002285596,0.081411,0.00045250347,-0.00012108068,4.8680886e-05,0.205931,-0.36118862
cell_16.7403_74.2230,16.7403,74.223,Kasaba Bawada,Cool Zone,-2.2442777,-0.17939712,-0.075295,-8.986535,-0.21440636,0.8620892,-0.058799587,-0.7983348,-0.9061041,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7806344,-0.47091216
cell_16.7403_74.2255,16.7403,74.2255,Kasaba Bawada,Cool Zone,-2.2391763,-0.17755719,-0.07529446,-8.986097,-0.21482557,0.86777526,-0.050942183,-0.82815987,-0.86838126,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.77823734,-0.4674281
cell_16.7403_74.2280,16.7403,74.228,Kasaba Bawada,Cool Zone,-2.2685604,-0.19870466,-0.09203556,-8.989432,-0.21777503,0.8295235,-0.08002847,-0.74265724,-0.90489405,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,1.5038424e-05,-0.7782716,-0.47364223
cell_16.7403_74.2305,16.7403,74.2305,Kasaba Bawada,Cool Zone,0.024181036,0.5090659,0.03972086,-6.9732127,0.0028314786,0.7971105,0.17972094,-0.62239397,-0.70561606,0.0002285596,0.048459888,-0.0003273259,-0.0029451381,1.5038424e-05,-0.0073233973,0.43445945
cell_16.7403_74.2330,16.7403,74.233,Kasaba Bawada,Cool Zone,-2.2644975,-0.19633879,-0.08186264,-8.989432,-0.21790425,0.8672203,-0.072563805,-0.7411175,-1.0045899,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,1.5038424e-05,-0.7810922,-0.47364223
cell_16.7403_74.2355,16.7403,74.2355,Kasaba Bawada,Cool Zone,0.54426724,0.58634406,-0.07283587,-7.760787,-0.23464341,0.8865598,0.12788124,-0.59657466,-0.72214884,0.00013260746,0.081937775,0.0006393841,-0.00010689178,0.00010760808,0.4170083,-0.33817714
cell_16.7403_74.2380,16.7403,74.238,Kasaba Bawada,Cool Zone,0.032279707,0.30923182,0.04047837,-5.3272595,0.01742059,0.7998746,0.5682189,-0.58381003,-0.7986592,0.0002285596,0.023584599,0.013182334,-6.8164125e-05,1.5038424e-05,-0.10356583,0.5458687
cell_16.7403_74.2405,16.7403,74.2405,Kasaba Bawada,Warm Zone,0.36109024,0.40389064,-0.05023844,1.1757703,-0.06801655,0.8030885,0.18143086,-0.59037286,0.0033334184,0.0002285596,0.021121956,0.0048938757,-0.000107838394,1.9047906e-05,0.26508898,0.26320723
cell_16.7403_74.2430,16.7403,74.243,Kasaba Bawada,Hot Zone,0.2027069,0.2411069,0.016106963,6.4028244,0.06112508,0.7883836,0.17309935,-0.4204048,0.7469938,0.0002285596,0.020539068,0.003506923,-9.963708e-05,1.4691743e-05,0.22828892,0.30035758
cell_16.7403_74.2455,16.7403,74.2455,Kasaba Bawada,Hot Zone,0.079329334,0.1756103,-0.15659612,6.3338885,-0.19668908,0.86256635,0.05027274,-0.4459307,0.771699,8.4800624e-05,0.018253682,0.0033056245,3.177722e-05,1.4691743e-05,-0.126581,0.29847902
cell_16.7403_74.2480,16.7403,74.248,Kasaba Bawada,Hot Zone,0.12847947,0.3031515,-0.1262201,6.397341,0.27146927,0.7845788,0.24986544,-0.5970556,0.7921879,0.0002285596,0.019946242,0.0048726737,9.223055e-05,1.9047906e-05,-0.34614635,0.28965753
cell_16.7403_74.2505,16.7403,74.2505,Kasaba Bawada,Warm Zone,-0.034387294,0.42002502,0.15134256,-0.28182963,0.34312284,0.73560834,0.11492948,-0.66711086,0.548782,0.0002285596,0.021121956,0.0048606764,9.223055e-05,1.9047906e-05,-0.13437249,0.292494
cell_16.7403_74.2530,16.7403,74.253,Kasaba Bawada,Cool Zone,0.38987216,0.5388551,1.0657706e-05,-7.775407,-0.21452282,0.8703635,0.06893601,-0.68848324,-0.75997406,0.0002285596,0.081411,0.0046632024,1.3224664e-05,4.8680886e-05,-0.17617138,-0.2897255
cell_16.7403_74.2555,16.7403,74.2555,Kasaba Bawada,Cool Zone,0.644966,0.63978565,-0.052370854,-7.7819176,-0.22525544,0.97630304,0.14818932,-0.7986764,-0.9975137,0.00013260746,0.081937775,0.00028797815,-0.00010689178,-0.0052495226,0.44859022,-0.31739876
cell_16.7403_74.2580,16.7403,74.258,Kasaba Bawada,Cool Zone,0.65179396,-0.28764075,0.07198171,-7.8891187,-0.2226616,0.88982934,0.297595,-0.55148554,-0.73273754,-5.2961812e-05,0.08879217,2.4480862e-05,-0.00010689178,1.2659288e-05,0.49938762,-0.33605108
cell_16.7403_74.2605,16.7403,74.2605,Kasaba Bawada,Cool Zone,0.62194973,-0.4566271,0.05925467,-7.942204,-0.22443959,0.932605,0.21276106,-0.65797794,-0.7891304,-5.2961812e-05,0.08879217,-8.581657e-05,-0.00010689178,-0.00012601848,0.51904845,-0.36064214
cell_16.7403_74.2630,16.7403,74.263,Shiroli,Cool Zone,-2.2652671,-0.19799973,-0.092001766,-8.989432,-0.21777503,0.8306327,-0.077884175,-0.7507575,-0.9294608,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,1.5038424e-05,-0.7809444,-0.47364223
cell_16.7403_74.2655,16.7403,74.2655,Shiroli,Cool Zone,-2.2097263,-0.20612685,-0.059879407,-8.985498,-0.21529754,0.90788954,-0.04822871,-0.887555,-0.99524933,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.7569625,-0.4743325
cell_16.7403_74.2680,16.7403,74.268,Shiroli,Cool Zone,0.44578913,0.4677681,-0.050886,-7.8511314,-0.20238656,0.8671469,0.13001911,-0.76008385,-0.82923335,0.0002285596,0.081411,0.0044993735,-0.00012108068,0.00052183704,-0.14904836,-0.32616562
cell_16.7403_74.2705,16.7403,74.2705,Shiroli,Hot Zone,0.08420688,0.36981148,0.017849712,5.067061,0.10589976,0.8432308,0.13017546,-0.49315298,0.8006122,0.0002285596,0.019612137,0.004864629,2.1681073e-05,1.4691743e-05,0.054775756,0.29023218
cell_16.7403_74.2730,16.7403,74.273,Shiroli,Hot Zone,0.1613894,0.104112685,-0.07527184,6.353579,0.3765451,0.87489754,0.1728731,-0.33876294,0.74085426,8.4800624e-05,0.019612137,0.0032847787,-3.5138557e-05,-0.000101703474,0.2551722,0.32643205
cell_16.7403_74.2755,16.7403,74.2755,Shiroli,Cool Zone,0.4581786,-0.333304,0.014409464,-8.039132,-0.2304888,0.88417095,0.19861498,-0.70361006,-1.1368812,-0.00013713575,0.081301115,-8.581657e-05,-0.00010689178,0.002694836,0.2174497,-0.32661718
cell_16.7403_74.2780,16.7403,74.278,Shiroli,Cool Zone,0.46921575,-0.4346083,0.1937773,-8.030194,-0.23404622,0.8717266,0.15682848,-0.78801686,-1.1220856,-7.6728335e-05,0.081301115,-8.581657e-05,-0.00010689178,0.0008299281,0.24386717,-0.3672307
cell_16.7403_74.2805,16.7403,74.2805,Shiroli,Warm Zone,-0.25904357,0.0017321865,-0.11616132,4.637896,-0.042011764,0.74779713,0.058593813,-0.3691758,0.75428194,0.0002285596,0.018253682,0.0016358709,-0.00053876615,1.4691743e-05,-0.7123449,0.28436172
cell_16.7403_74.2830,16.7403,74.283,Shiroli,Hot Zone,0.14234164,0.41896936,-0.060420603,6.433409,0.29517668,0.72210646,0.21478699,-0.42224845,0.7570774,8.4800624e-05,0.020539068,0.0033072294,9.888425e-05,1.4691743e-05,0.20397063,0.29318875
cell_16.7403_74.2855,16.7403,74.2855,Shiroli,Hot Zone,0.073609985,0.13234979,-0.011024209,6.430627,-0.2456799,0.83973795,0.113989994,-0.4392874,0.7895829,0.0002285596,0.018253682,0.0049402565,6.269394e-05,1.4691743e-05,-0.08078461,0.30330557
cell_16.7403_74.2880,16.7403,74.288,Shiroli,Hot Zone,0.24300577,0.435112,0.04120763,6.492224,-0.27922714,0.80926526,0.22679491,-0.6154969,0.7605289,0.0002285596,0.019514717,0.0048619458,-0.000107838394,1.9047906e-05,0.21598108,0.29507428
cell_16.7428_74.1905,16.7428,74.1905,Kasaba Bawada,Mild Zone,0.20181015,0.52465147,-0.20542203,-3.2417698,0.46253613,0.89144486,0.14368984,-0.57971174,-0.45572764,0.0002285596,0.027832454,0.01206282,9.223055e-05,1.9047906e-05,-0.24280292,0.970597
cell_16.7428_74.1930,16.7428,74.193,Kasaba Bawada,Cool Zone,-0.60785294,0.1877278,0.015678791,-7.0962677,0.036716945,0.8665428,0.093796656,-0.7218201,-0.760617,0.0002285596,0.048262954,0.011714959,0.0013400265,1.5038424e-05,-0.3710415,0.6556034
